frame,1,forward,0.49179,0.5258148,eye,0.4994793,0.4995867
frame,2,forward,0.492475,0.5262954,eye,0.4999067,0.4982436
frame,3,forward,0.4927431,0.5264946,eye,0.500042,0.4981202
frame,4,forward,0.4928779,0.5265667,eye,0.5001034,0.4981458
frame,6,forward,0.4934099,0.5270978,eye,0.5002119,0.4983771
frame,7,forward,0.4935838,0.527249,eye,0.5006077,0.4988312
frame,8,forward,0.4938109,0.5274027,eye,0.5007127,0.4990135
frame,9,forward,0.4940326,0.5275193,eye,0.5007787,0.4991439
frame,10,forward,0.4945329,0.5276299,eye,0.5011107,0.4990596
frame,11,forward,0.4947495,0.527689,eye,0.5012656,0.4990216
frame,12,forward,0.4952237,0.5278608,eye,0.5015512,0.499
frame,13,forward,0.495609,0.5278788,eye,0.501696,0.4986076
frame,14,forward,0.4957593,0.5279176,eye,0.5017886,0.4987438
frame,15,forward,0.4959734,0.5278241,eye,0.5018552,0.4986369
frame,16,forward,0.4960474,0.5277387,eye,0.5018632,0.4985529
frame,17,forward,0.4961142,0.5275753,eye,0.5017965,0.4982476
frame,18,forward,0.4961025,0.5274683,eye,0.5017486,0.4981102
frame,19,forward,0.4960565,0.5273508,eye,0.5014504,0.4977797
frame,20,forward,0.4960141,0.5272592,eye,0.5013602,0.4976981
frame,21,forward,0.4958666,0.5270436,eye,0.5011319,0.4972812
frame,22,forward,0.4958132,0.5269691,eye,0.500963,0.4971932
frame,23,forward,0.4956468,0.5270112,eye,0.5007002,0.4969645
frame,25,forward,0.495483,0.526939,eye,0.5005832,0.4969913
frame,26,forward,0.4954337,0.5268157,eye,0.5004295,0.4969257
frame,27,forward,0.4955085,0.5265865,eye,0.5003632,0.4965818
frame,28,forward,0.495599,0.5265524,eye,0.500403,0.496426
frame,29,forward,0.4958642,0.5264533,eye,0.5006072,0.4963056
frame,30,forward,0.4961365,0.5265326,eye,0.5568105,0.5136629
frame,31,forward,0.4963911,0.5265552,eye,0.5570865,0.5137916
frame,32,forward,0.4970106,0.5266254,eye,0.5618851,0.5352385
frame,33,forward,0.497433,0.526684,eye,0.5632194,0.5421634
frame,34,forward,0.4984313,0.5268536,eye,0.5654633,0.5486508
frame,35,forward,0.4989389,0.5268981,eye,0.5651669,0.5443011
frame,36,forward,0.5001039,0.5269725,eye,0.5656442,0.5409052
frame,37,forward,0.5007105,0.5270227,eye,0.5666938,0.5440366
frame,38,forward,0.5020938,0.5271332,eye,0.5670422,0.5393749
frame,39,forward,0.5028372,0.5271393,eye,0.5673343,0.5375834
frame,40,forward,0.5043854,0.5273031,eye,0.5685275,0.5371913
frame,41,forward,0.5051624,0.5274272,eye,0.5688741,0.5357473
frame,42,forward,0.5067472,0.5273638,eye,0.562464,0.5143511
frame,43,forward,0.5075502,0.5272966,eye,0.5632482,0.5142766
frame,44,forward,0.509225,0.5272232,eye,0.5648797,0.5141872
frame,45,forward,0.5100745,0.5270876,eye,0.5657191,0.514078
frame,46,forward,0.5118095,0.5265701,eye,0.5482192,0.7767401
frame,47,forward,0.5126379,0.5262514,eye,0.562626,0.5315551
frame,48,forward,0.51433,0.5253665,eye,0.564968,0.5362045
frame,49,forward,0.5152192,0.524892,eye,0.5656138,0.5367353
frame,50,forward,0.5169869,0.5239622,eye,0.566878,0.5322012
frame,51,forward,0.5179323,0.5234593,eye,0.5672264,0.5287241
frame,52,forward,0.5198969,0.5225866,eye,0.5691121,0.5275841
frame,1,forward,0.500806,0.5188863,eye,0.5016892,0.5175636
frame,2,forward,0.5011556,0.5207546,eye,0.5014272,0.5181754
frame,3,forward,0.5011739,0.520965,eye,0.5012072,0.5174697
frame,4,forward,0.5011966,0.5214276,eye,0.5010736,0.5170676
frame,5,forward,0.5012101,0.5216362,eye,0.5009781,0.5170536
frame,6,forward,0.5012113,0.5218058,eye,0.5008226,0.5167576
frame,7,forward,0.5012442,0.5217046,eye,0.5007088,0.5160578
frame,8,forward,0.5012422,0.5215443,eye,0.5006453,0.5158824
frame,9,forward,0.5011865,0.5211988,eye,0.5004601,0.5151122
frame,10,forward,0.5011349,0.5210078,eye,0.5004504,0.5147591
frame,11,forward,0.5011043,0.5207291,eye,0.5004038,0.514366
frame,12,forward,0.5009109,0.520287,eye,0.5002813,0.513547
frame,13,forward,0.5008485,0.5200193,eye,0.5001625,0.5130999
frame,14,forward,0.5005987,0.5192092,eye,0.4999686,0.5121163
frame,15,forward,0.5005257,0.5186254,eye,0.4998675,0.5113972
frame,16,forward,0.5002558,0.5171786,eye,0.4996772,0.5098531
frame,17,forward,0.500181,0.5162689,eye,0.4995331,0.5090523
frame,18,forward,0.4997684,0.514167,eye,0.4992611,0.5069501
frame,19,forward,0.4995542,0.5130425,eye,0.499023,0.5056099
frame,20,forward,0.4989212,0.5106632,eye,0.4985025,0.5030153
frame,21,forward,0.4986127,0.5094596,eye,0.4980851,0.5017403
frame,22,forward,0.4978686,0.5073102,eye,0.4970543,0.4991582
frame,23,forward,0.4974883,0.5061579,eye,0.460751,0.483649
frame,24,forward,0.4966835,0.5043059,eye,0.4596974,0.4791647
frame,25,forward,0.496255,0.5033263,eye,0.4591312,0.4785685
frame,26,forward,0.4953688,0.5019654,eye,0.4583104,0.4783878
frame,27,forward,0.4949602,0.5014043,eye,0.4578578,0.4782793
frame,28,forward,0.4941431,0.5005476,eye,0.4570946,0.4782506
frame,29,forward,0.4938467,0.500183,eye,0.4567599,0.4783868
frame,30,forward,0.4933951,0.4995069,eye,0.4563607,0.4788934
frame,31,forward,0.4932539,0.4991449,eye,0.4562898,0.4790306
frame,32,forward,0.4929252,0.4985613,eye,0.4563121,0.479854
frame,33,forward,0.4927295,0.4983256,eye,0.4562303,0.480033
frame,34,forward,0.4923749,0.4981363,eye,0.4563401,0.4803362
frame,35,forward,0.4922847,0.4980977,eye,0.4561861,0.4800819
frame,36,forward,0.492321,0.49804,eye,0.5106763,0.4559281
frame,37,forward,0.4925265,0.4979999,eye,0.5107674,0.4559322
frame,38,forward,0.4928039,0.4976934,eye,0.532684,0.4438096
frame,39,forward,0.4929668,0.4973174,eye,0.5331588,0.443702
frame,40,forward,0.493275,0.4967667,eye,0.5338616,0.443396
frame,41,forward,0.4934542,0.496445,eye,0.5341149,0.4435074
frame,42,forward,0.4938349,0.4956089,eye,0.5345949,0.4432431
frame,43,forward,0.4940121,0.4950984,eye,0.5347733,0.443049
frame,44,forward,0.4942958,0.4939809,eye,0.5350819,0.442462
frame,45,forward,0.4944196,0.4934259,eye,0.5351802,0.442018
frame,46,forward,0.4946535,0.4923108,eye,0.5353465,0.4413992
frame,47,forward,0.4948687,0.4915254,eye,0.5354441,0.4409942
frame,48,forward,0.4953825,0.4903536,eye,0.5357328,0.4397577
frame,49,forward,0.4957233,0.4898671,eye,0.5357803,0.43932
frame,50,forward,0.4965892,0.4894189,eye,0.5363559,0.4388272
frame,1,forward,0.5025867,0.5422063,eye,0.5157789,0.5126734
frame,2,forward,0.5025148,0.5432195,eye,0.5157061,0.5129301
frame,3,forward,0.502594,0.5435281,eye,0.515841,0.5129275
frame,4,forward,0.5026335,0.5437484,eye,0.5159648,0.5127458
frame,5,forward,0.5026947,0.5437722,eye,0.516099,0.5127192
frame,6,forward,0.5027426,0.5437359,eye,0.5161846,0.5125787
frame,7,forward,0.5029165,0.543377,eye,0.516423,0.5121526
frame,8,forward,0.5030484,0.5431349,eye,0.5165479,0.5118386
frame,9,forward,0.5033554,0.5424744,eye,0.5169039,0.5108662
frame,10,forward,0.5035387,0.542244,eye,0.5170732,0.5104163
frame,11,forward,0.5037943,0.5422592,eye,0.5173873,0.5098662
frame,12,forward,0.5038796,0.5422947,eye,0.5175335,0.5098341
frame,13,forward,0.5038811,0.5423284,eye,0.5176277,0.5097348
frame,14,forward,0.5038635,0.5422596,eye,0.5176485,0.5095866
frame,15,forward,0.5036712,0.5420104,eye,0.5175617,0.5091046
frame,16,forward,0.5035001,0.5417449,eye,0.517472,0.5090407
frame,17,forward,0.503222,0.5406523,eye,0.5171982,0.5083243
frame,18,forward,0.5031021,0.5400314,eye,0.4751461,0.4754727
frame,19,forward,0.5027102,0.5388438,eye,0.4712851,0.4747575
frame,20,forward,0.5023999,0.5384238,eye,0.4705441,0.4744796
frame,21,forward,0.5016128,0.5378312,eye,0.4691548,0.47465
frame,22,forward,0.5011449,0.5374069,eye,0.468687,0.4745783
frame,23,forward,0.5001585,0.5363375,eye,0.4677892,0.4740904
frame,24,forward,0.499695,0.5358288,eye,0.4672657,0.4739117
frame,25,forward,0.4985682,0.5353349,eye,0.4663191,0.4736923
frame,26,forward,0.4979321,0.5355497,eye,0.4658383,0.4738751
frame,27,forward,0.4965281,0.5365558,eye,0.4649954,0.4750283
frame,28,forward,0.4957344,0.5372177,eye,0.4644701,0.4756415
frame,29,forward,0.4941403,0.5384554,eye,0.463362,0.476876
frame,30,forward,0.4932613,0.5390142,eye,0.4628071,0.4773821
frame,31,forward,0.4915886,0.5401164,eye,0.4616233,0.4783082
frame,32,forward,0.4907646,0.5406696,eye,0.4610684,0.4787639
frame,33,forward,0.4891226,0.541887,eye,0.4602632,0.4798219
frame,34,forward,0.4883069,0.5425313,eye,0.459785,0.4802949
frame,35,forward,0.4867369,0.5435615,eye,0.4588509,0.4811603
frame,36,forward,0.4859968,0.5439426,eye,0.4584273,0.4814406
frame,37,forward,0.484766,0.5443521,eye,0.4577669,0.4816715
frame,38,forward,0.4842505,0.5446173,eye,0.4578634,0.4815333
frame,39,forward,0.483781,0.5449197,eye,0.4577026,0.4816039
frame,40,forward,0.4831397,0.5455647,eye,0.4572967,0.4819106
frame,41,forward,0.4828582,0.5457952,eye,0.468707,0.4786016
frame,42,forward,0.4826881,0.5460619,eye,0.4688912,0.4786396
frame,43,forward,0.4828996,0.5460502,eye,0.4691478,0.4786434
frame,44,forward,0.4836244,0.5457394,eye,0.4703985,0.4781547
frame,45,forward,0.4842089,0.5453581,eye,0.4709902,0.4778193
frame,46,forward,0.4859647,0.5442493,eye,0.4725687,0.4768078
frame,47,forward,0.4872571,0.5436367,eye,0.473523,0.4763739
frame,48,forward,0.4903996,0.542449,eye,0.4763572,0.4751818
frame,49,forward,0.4923522,0.5417529,eye,0.4781601,0.4744398
frame,50,forward,0.4964161,0.5404072,eye,0.4822049,0.4729692
frame,1,forward,0.5087234,0.4696511,eye,0.493743,0.4708037
frame,2,forward,0.5090284,0.4692899,eye,0.4941681,0.470181
frame,3,forward,0.5090807,0.4692702,eye,0.4942375,0.4702123
frame,4,forward,0.5091113,0.4693735,eye,0.4943182,0.470122
frame,5,forward,0.5091663,0.4692684,eye,0.4943965,0.4701307
frame,6,forward,0.5092924,0.4690542,eye,0.4945402,0.4698277
frame,7,forward,0.5093043,0.4689892,eye,0.4946044,0.469732
frame,8,forward,0.5092912,0.4689034,eye,0.494634,0.4695646
frame,9,forward,0.5092292,0.4688241,eye,0.4946454,0.4695108
frame,10,forward,0.5091689,0.4687428,eye,0.4946026,0.4693085
frame,11,forward,0.5091785,0.468637,eye,0.4945846,0.4692461
frame,12,forward,0.5091633,0.4685635,eye,0.4946442,0.4690779
frame,13,forward,0.5091514,0.4685866,eye,0.4946267,0.468984
frame,14,forward,0.5091127,0.4685781,eye,0.4946108,0.4690099
frame,15,forward,0.5090898,0.4686081,eye,0.494629,0.4689496
frame,16,forward,0.5090721,0.4687341,eye,0.4946567,0.4690172
frame,17,forward,0.5091001,0.4688556,eye,0.4946626,0.4690614
frame,18,forward,0.5091,0.4690011,eye,0.4947058,0.4692479
frame,19,forward,0.509114,0.4691383,eye,0.494752,0.4692903
frame,20,forward,0.5091525,0.4693624,eye,0.4948317,0.4695235
frame,21,forward,0.5091553,0.4694514,eye,0.4948691,0.4696159
frame,22,forward,0.5091593,0.4695567,eye,0.4949563,0.4697551
frame,23,forward,0.5091676,0.4695842,eye,0.4949711,0.4697574
frame,24,forward,0.5092059,0.4696785,eye,0.5120138,0.4787737
frame,25,forward,0.5092326,0.4698214,eye,0.5144519,0.4838887
frame,26,forward,0.5092672,0.4699913,eye,0.5144777,0.4840327
frame,27,forward,0.5093772,0.4702826,eye,0.5372689,0.5130304
frame,28,forward,0.5094684,0.4705217,eye,0.5419337,0.5113245
frame,29,forward,0.5096655,0.4709339,eye,0.5439605,0.5106965
frame,30,forward,0.5098096,0.4710841,eye,0.5445137,0.5103487
frame,31,forward,0.5101214,0.4715132,eye,0.5453314,0.5100061
frame,32,forward,0.5103329,0.4717474,eye,0.5456368,0.5098341
frame,33,forward,0.5107679,0.4722075,eye,0.5464858,0.5106583
frame,34,forward,0.5109807,0.4724323,eye,0.5469707,0.5116208
